,Theoretic Time,Experiment,Measurement,Time,Concentration,Bioagent,Type,Total_Type
1162,34.0,58,0,33.89,1539746527.5830781,CFU,sp,CFUsp
1163,34.0,58,0,33.63,35.486467653654444,PFU,sp,PFUsp
1164,34.0,58,1,34.32,1389991750.3951473,CFU,wt,CFUwt
1165,34.0,58,1,34.2,169.54480436982098,PFU,wt,PFUwt
1166,34.0,58,1,34.39,1539790592.1775594,CFU,sp,CFUsp
1167,34.0,58,1,33.53,35.33385564892281,PFU,sp,PFUsp
1168,34.0,58,2,34.28,1389991593.502464,CFU,wt,CFUwt
1169,34.0,58,2,33.51,165.10344732521813,PFU,wt,PFUwt
1170,34.0,58,2,33.74,1539731582.0463984,CFU,sp,CFUsp
1171,34.0,58,2,34.15,36.279329800728284,PFU,sp,PFUsp
1172,34.0,58,3,33.52,1389987975.3573112,CFU,wt,CFUwt
1173,34.0,58,3,33.980000000000004,168.1297165032669,PFU,wt,PFUwt
1174,34.0,58,3,33.78,1539735651.5976272,CFU,sp,CFUsp
1175,34.0,58,3,34.230000000000004,36.40120121014547,PFU,sp,PFUsp
1176,34.0,58,4,34.15,1389991062.6984057,CFU,wt,CFUwt
1177,34.0,58,4,33.56,165.4255934414829,PFU,wt,PFUwt
1178,34.0,58,4,33.61,1539717918.3935032,CFU,sp,CFUsp
1179,34.0,58,4,33.86,35.83730579565354,PFU,sp,PFUsp
1180,34.0,59,0,33.52,1389987975.3573112,CFU,wt,CFUwt
1181,34.0,59,0,34.13,169.09465033013623,PFU,wt,PFUwt
1182,34.0,59,0,33.72,1539729523.841337,CFU,sp,CFUsp
1183,34.0,59,0,33.87,35.852554265352936,PFU,sp,PFUsp
1184,34.0,59,1,33.83,1389989608.8880808,CFU,wt,CFUwt
1185,34.0,59,1,34.02,168.38707460038893,PFU,wt,PFUwt
1186,34.0,59,1,34.28,1539781606.6462414,CFU,sp,CFUsp
1187,34.0,59,1,34.11,36.21838334865211,PFU,sp,PFUsp
1188,34.0,59,2,34.45,1389992240.3552217,CFU,wt,CFUwt
1189,34.0,59,2,34.2,169.54480436982098,PFU,wt,PFUwt
1190,34.0,59,2,34.230000000000004,1539777395.8517163,CFU,sp,CFUsp
1191,34.0,59,2,34.19,36.340269088357516,PFU,sp,PFUsp
1192,34.0,59,3,34.06,1389990675.7094443,CFU,wt,CFUwt
1193,34.0,59,3,33.94,167.87232755774673,PFU,wt,PFUwt
1194,34.0,59,3,33.65,1539722195.0654156,CFU,sp,CFUsp
1195,34.0,59,3,33.95,35.97452592499617,PFU,sp,PFUsp
1196,34.0,59,4,33.72,1389989056.3448782,CFU,wt,CFUwt
1197,34.0,59,4,33.71,166.3917423191929,PFU,wt,PFUwt
1198,34.0,59,4,33.78,1539735651.5976272,CFU,sp,CFUsp
1199,34.0,59,4,34.0,36.05074367555785,PFU,sp,PFUsp
1200,34.0,60,0,34.49,1389992385.1754181,CFU,wt,CFUwt
1201,34.0,60,0,33.67,166.1341450689326,PFU,wt,PFUwt
1202,34.0,60,0,33.99,1539756026.1171043,CFU,sp,CFUsp
1203,34.0,60,0,33.53,35.33385564892281,PFU,sp,PFUsp
1204,34.0,60,1,34.49,1389992385.1754181,CFU,wt,CFUwt
1205,34.0,60,1,34.36,170.5733733520604,PFU,wt,PFUwt
1206,34.0,60,1,34.46,1539796116.8070009,CFU,sp,CFUsp
1207,34.0,60,1,34.17,36.30980034018673,PFU,sp,PFUsp
1208,34.0,60,2,34.44,1389992203.721851,CFU,wt,CFUwt
1209,34.0,60,2,33.72,166.45613680844772,PFU,wt,PFUwt
1210,34.0,60,2,33.87,1539744583.9600706,CFU,sp,CFUsp
1211,34.0,60,2,34.11,36.21838334865211,PFU,sp,PFUsp
1212,34.0,60,3,33.79,1389989411.2675037,CFU,wt,CFUwt
1213,34.0,60,3,33.69,166.26294755280216,PFU,wt,PFUwt
1214,34.0,60,3,33.84,1539741640.5501819,CFU,sp,CFUsp
1215,34.0,60,3,33.68,35.56275691664371,PFU,sp,PFUsp
1216,34.0,60,4,34.06,1389990675.7094443,CFU,wt,CFUwt
1217,34.0,60,4,33.57,165.49001687468424,PFU,wt,PFUwt
1218,34.0,60,4,34.22,1539776544.0013888,CFU,sp,CFUsp
1219,34.0,60,4,34.27,36.462126164732105,PFU,sp,PFUsp
1220,34.0,61,0,34.230000000000004,1389991393.1839554,CFU,wt,CFUwt
1221,34.0,61,0,33.78,166.84246323169427,PFU,wt,PFUwt
1222,34.0,61,0,34.480000000000004,1539797668.3352964,CFU,sp,CFUsp
1223,34.0,61,0,33.54,35.349118857481116,PFU,sp,PFUsp
1224,34.0,61,1,34.46,1389992276.8164568,CFU,wt,CFUwt
1225,34.0,61,1,34.03,168.4514093049611,PFU,wt,PFUwt
1226,34.0,61,1,34.28,1539781606.6462414,CFU,sp,CFUsp
1227,34.0,61,1,33.92,35.928789906754396,PFU,sp,PFUsp
1228,34.0,61,2,34.13,1389990978.112909,CFU,wt,CFUwt
1229,34.0,61,2,34.410000000000004,170.89470002409155,PFU,wt,PFUwt
1230,34.0,61,2,33.71,1539728488.8290892,CFU,sp,CFUsp
1231,34.0,61,2,34.32,36.53827227707132,PFU,sp,PFUsp
1232,34.0,61,3,34.25,1389991473.87789,CFU,wt,CFUwt
1233,34.0,61,3,34.22,169.67340246621828,PFU,wt,PFUwt
1234,34.0,61,3,34.300000000000004,1539783268.5797138,CFU,sp,CFUsp
1235,34.0,61,3,33.93,35.944035693435644,PFU,sp,PFUsp
1236,34.0,61,4,34.14,1389991020.5052552,CFU,wt,CFUwt
1237,34.0,61,4,33.86,167.3574571094881,PFU,wt,PFUwt
1238,34.0,61,4,33.53,1539709166.561765,CFU,sp,CFUsp
1239,34.0,61,4,34.42,36.69053088929504,PFU,sp,PFUsp
1240,34.0,62,0,34.160000000000004,1389991104.6932962,CFU,wt,CFUwt
1241,34.0,62,0,33.5,165.03901231160083,PFU,wt,PFUwt
1242,34.0,62,0,34.34,1539786554.6071112,CFU,sp,CFUsp
1243,34.0,62,0,34.39,36.64485801218794,PFU,sp,PFUsp
1244,34.0,62,1,33.730000000000004,1389989107.76734,CFU,wt,CFUwt
1245,34.0,62,1,34.480000000000004,171.3444764761412,PFU,wt,PFUwt
1246,34.0,62,1,33.84,1539741640.5501819,CFU,sp,CFUsp
1247,34.0,62,1,33.69,35.578013429613804,PFU,sp,PFUsp
1248,34.0,62,2,34.11,1389990892.726863,CFU,wt,CFUwt
1249,34.0,62,2,34.230000000000004,169.73769862407212,PFU,wt,PFUwt
1250,34.0,62,2,33.54,1539710275.2174752,CFU,sp,CFUsp
1251,34.0,62,2,34.21,36.37073604506746,PFU,sp,PFUsp
1252,34.0,62,3,33.980000000000004,1389990317.6740372,CFU,wt,CFUwt
1253,34.0,62,3,33.95,167.93667768632892,PFU,wt,PFUwt
1254,34.0,62,3,33.62,1539718993.6933565,CFU,sp,CFUsp
1255,34.0,62,3,33.92,35.928789906754396,PFU,sp,PFUsp
1256,34.0,62,4,34.18,1389991188.092019,CFU,wt,CFUwt
1257,34.0,62,4,33.8,166.97122327396175,PFU,wt,PFUwt
1258,34.0,62,4,33.54,1539710275.2174752,CFU,sp,CFUsp
1259,34.0,62,4,34.47,36.76664338438275,PFU,sp,PFUsp
1260,34.0,63,0,33.89,1389989898.425013,CFU,wt,CFUwt
1261,34.0,63,0,34.17,169.35189277277837,PFU,wt,PFUwt
1262,34.0,63,0,34.13,1539768729.1718616,CFU,sp,CFUsp
1263,34.0,63,0,33.88,35.86780228794716,PFU,sp,PFUsp
1264,34.0,63,1,34.18,1389991188.092019,CFU,wt,CFUwt
1265,34.0,63,1,33.75,166.6493087009992,PFU,wt,PFUwt
1266,34.0,63,1,33.8,1539737663.181087,CFU,sp,CFUsp
1267,34.0,63,1,33.85,35.822056878875124,PFU,sp,PFUsp
1268,34.0,63,2,34.36,1389991904.359677,CFU,wt,CFUwt
1269,34.0,63,2,34.44,171.08747291544105,PFU,wt,PFUwt
1270,34.0,63,2,34.230000000000004,1539777395.8517163,CFU,sp,CFUsp
1271,34.0,63,2,33.72,35.623780288745415,PFU,sp,PFUsp
1272,34.0,63,3,34.160000000000004,1389991104.6932962,CFU,wt,CFUwt
1273,34.0,63,3,33.78,166.84246323169427,PFU,wt,PFUwt
1274,34.0,63,3,34.33,1539785737.8001752,CFU,sp,CFUsp
1275,34.0,63,3,33.72,35.623780288745415,PFU,sp,PFUsp
1276,34.0,63,4,34.1,1389990849.7312686,CFU,wt,CFUwt
1277,34.0,63,4,33.88,167.48618629214099,PFU,wt,PFUwt
1278,34.0,63,4,34.02,1539758805.662297,CFU,sp,CFUsp
1279,34.0,63,4,33.52,35.3185919942376,PFU,sp,PFUsp
1280,34.0,64,0,34.27,1389991553.8152661,CFU,wt,CFUwt
1281,34.0,64,0,34.13,169.09465033013623,PFU,wt,PFUwt
1282,34.0,64,0,33.67,1539724309.0292728,CFU,sp,CFUsp
1283,34.0,64,0,34.35,36.58395456702987,PFU,sp,PFUsp
1284,34.0,64,1,33.67,1389988795.5680583,CFU,wt,CFUwt
1285,34.0,64,1,34.1,168.90169826153843,PFU,wt,PFUwt
1286,34.0,64,1,33.68,1539725359.9722567,CFU,sp,CFUsp
1287,34.0,64,1,34.17,36.30980034018673,PFU,sp,PFUsp
1288,34.0,64,2,34.09,1389990806.5326905,CFU,wt,CFUwt
1289,34.0,64,2,33.7,166.32734590065962,PFU,wt,PFUwt
1290,34.0,64,2,33.76,1539733624.592129,CFU,sp,CFUsp
1291,34.0,64,2,33.81,35.76105674149969,PFU,sp,PFUsp
1292,34.0,64,3,34.21,1389991311.7263021,CFU,wt,CFUwt
1293,34.0,64,3,33.89,167.55054799070365,PFU,wt,PFUwt
1294,34.0,64,3,33.92,1539749415.3255556,CFU,sp,CFUsp
1295,34.0,64,3,34.28,36.477356283347405,PFU,sp,PFUsp
1296,34.0,64,4,34.17,1389991146.4908583,CFU,wt,CFUwt
1297,34.0,64,4,34.33,170.38055423482,PFU,wt,PFUwt
1298,34.0,64,4,34.07,1539763368.0560646,CFU,sp,CFUsp
1299,34.0,64,4,34.22,36.38596885157106,PFU,sp,PFUsp
1300,34.0,65,0,33.71,1389989004.6796494,CFU,wt,CFUwt
1301,34.0,65,0,34.29,170.12343510940977,PFU,wt,PFUwt
1302,34.0,65,0,33.51,1539706936.5094483,CFU,sp,CFUsp
1303,34.0,65,0,34.300000000000004,36.507815176397166,PFU,sp,PFUsp
1304,34.0,65,1,34.14,1389991020.5052552,CFU,wt,CFUwt
1305,34.0,65,1,33.61,165.74769130881245,PFU,wt,PFUwt
1306,34.0,65,1,34.06,1539762462.533149,CFU,sp,CFUsp
1307,34.0,65,1,33.86,35.83730579565354,PFU,sp,PFUsp
1308,34.0,65,2,34.15,1389991062.6984057,CFU,wt,CFUwt
1309,34.0,65,2,34.17,169.35189277277837,PFU,wt,PFUwt
1310,34.0,65,2,34.35,1539787368.3006585,CFU,sp,CFUsp
1311,34.0,65,2,34.14,36.264093859320916,PFU,sp,PFUsp
1312,34.0,65,3,33.55,1389988144.0676525,CFU,wt,CFUwt
1313,34.0,65,3,34.43,171.0232172108659,PFU,wt,PFUwt
1314,34.0,65,3,34.39,1539790592.1775594,CFU,sp,CFUsp
1315,34.0,65,3,34.25,36.431664583422624,PFU,sp,PFUsp
1316,34.0,65,4,34.410000000000004,1389992092.78078,CFU,wt,CFUwt
1317,34.0,65,4,34.21,169.60910438148397,PFU,wt,PFUwt
1318,34.0,65,4,33.77,1539734640.029999,CFU,sp,CFUsp
1319,34.0,65,4,33.67,35.54749995709199,PFU,sp,PFUsp
1320,34.0,66,0,33.9,1389989945.8906627,CFU,wt,CFUwt
1321,34.0,66,0,33.69,166.26294755280216,PFU,wt,PFUwt
1322,34.0,66,0,33.92,1539749415.3255556,CFU,sp,CFUsp
1323,34.0,66,0,33.730000000000004,35.63903501510084,PFU,sp,PFUsp
1324,34.0,66,1,34.44,1389992203.721851,CFU,wt,CFUwt
1325,34.0,66,1,34.05,168.5800729307865,PFU,wt,PFUwt
1326,34.0,66,1,33.81,1539738663.2262423,CFU,sp,CFUsp
1327,34.0,66,1,33.93,35.944035693435644,PFU,sp,PFUsp
1328,34.0,66,2,34.31,1389991711.4486482,CFU,wt,CFUwt
1329,34.0,66,2,33.59,165.61885795139386,PFU,wt,PFUwt
1330,34.0,66,2,33.96,1539753214.5453124,CFU,sp,CFUsp
1331,34.0,66,2,33.61,35.455948823211685,PFU,sp,PFUsp
1332,34.0,66,3,33.89,1389989898.425013,CFU,wt,CFUwt
1333,34.0,66,3,33.8,166.97122327396175,PFU,wt,PFUwt
1334,34.0,66,3,33.58,1539714667.7470045,CFU,sp,CFUsp
1335,34.0,66,3,34.0,36.05074367555785,PFU,sp,PFUsp
1336,34.0,66,4,34.2,1389991270.7088249,CFU,wt,CFUwt
1337,34.0,66,4,33.64,165.94092687205872,PFU,wt,PFUwt
1338,34.0,66,4,34.19,1539773968.844429,CFU,sp,CFUsp
1339,34.0,66,4,34.27,36.462126164732105,PFU,sp,PFUsp
1340,34.0,67,0,34.0,1389990408.4515748,CFU,wt,CFUwt
1341,34.0,67,0,33.94,167.87232755774673,PFU,wt,PFUwt
1342,34.0,67,0,34.01,1539757882.6831453,CFU,sp,CFUsp
1343,34.0,67,0,34.32,36.53827227707132,PFU,sp,PFUsp
1344,34.0,67,1,33.96,1389990226.037347,CFU,wt,CFUwt
1345,34.0,67,1,34.11,168.9660175451301,PFU,wt,PFUwt
1346,34.0,67,1,34.33,1539785737.8001752,CFU,sp,CFUsp
1347,34.0,67,1,34.47,36.76664338438275,PFU,sp,PFUsp
1348,34.0,67,2,33.72,1389989056.3448782,CFU,wt,CFUwt
1349,34.0,67,2,33.910000000000004,167.67926560253474,PFU,wt,PFUwt
1350,34.0,67,2,34.02,1539758805.662297,CFU,sp,CFUsp
1351,34.0,67,2,34.17,36.30980034018673,PFU,sp,PFUsp
1352,34.0,67,3,34.37,1389991942.3997123,CFU,wt,CFUwt
1353,34.0,67,3,33.62,165.81210509290025,PFU,wt,PFUwt
1354,34.0,67,3,33.6,1539716838.9796593,CFU,sp,CFUsp
1355,34.0,67,3,33.67,35.54749995709199,PFU,sp,PFUsp
1356,34.0,67,4,33.51,1389987918.5887065,CFU,wt,CFUwt
1357,34.0,67,4,33.77,166.7780803171478,PFU,wt,PFUwt
1358,34.0,67,4,34.21,1539775688.891718,CFU,sp,CFUsp
1359,34.0,67,4,34.26,36.446895598083664,PFU,sp,PFUsp
1360,34.0,68,0,33.54,1389988088.0955336,CFU,wt,CFUwt
1361,34.0,68,0,34.39,170.76617513349126,PFU,wt,PFUwt
1362,34.0,68,0,33.86,1539743606.5677397,CFU,sp,CFUsp
1363,34.0,68,0,33.910000000000004,35.91354367283944,PFU,sp,PFUsp
1364,34.0,68,1,34.480000000000004,1389992349.2257519,CFU,wt,CFUwt
1365,34.0,68,1,33.7,166.32734590065962,PFU,wt,PFUwt
1366,34.0,68,1,33.78,1539735651.5976272,CFU,sp,CFUsp
1367,34.0,68,1,34.27,36.462126164732105,PFU,sp,PFUsp
1368,34.0,68,2,34.44,1389992203.721851,CFU,wt,CFUwt
1369,34.0,68,2,34.22,169.67340246621828,PFU,wt,PFUwt
1370,34.0,68,2,34.12,1539767844.1613162,CFU,sp,CFUsp
1371,34.0,68,2,34.2,36.35550279065585,PFU,sp,PFUsp
1372,34.0,68,3,33.56,1389988199.7767668,CFU,wt,CFUwt
1373,34.0,68,3,34.28,170.0591505118241,PFU,wt,PFUwt
1374,34.0,68,3,33.63,1539720064.8948934,CFU,sp,CFUsp
1375,34.0,68,3,33.57,35.39490580608049,PFU,sp,PFUsp
1376,34.0,68,4,34.300000000000004,1389991672.3182807,CFU,wt,CFUwt
1377,34.0,68,4,34.27,169.99486398764813,PFU,wt,PFUwt
1378,34.0,68,4,34.49,1539798439.6667833,CFU,sp,CFUsp
1379,34.0,68,4,33.660000000000004,35.53224255098781,PFU,sp,PFUsp
1380,34.0,69,0,34.11,1389990892.726863,CFU,wt,CFUwt
1381,34.0,69,0,33.69,166.26294755280216,PFU,wt,PFUwt
1382,34.0,69,0,34.22,1539776544.0013888,CFU,sp,CFUsp
1383,34.0,69,0,33.97,36.00501436732073,PFU,sp,PFUsp
1384,34.0,69,1,33.75,1389989209.888519,CFU,wt,CFUwt
1385,34.0,69,1,33.94,167.87232755774673,PFU,wt,PFUwt
1386,34.0,69,1,33.660000000000004,1539723254.0654516,CFU,sp,CFUsp
1387,34.0,69,1,33.79,35.73055399102915,PFU,sp,PFUsp
1388,34.0,69,2,34.06,1389990675.7094443,CFU,wt,CFUwt
1389,34.0,69,2,33.8,166.97122327396175,PFU,wt,PFUwt
1390,34.0,69,2,33.54,1539710275.2174752,CFU,sp,CFUsp
1391,34.0,69,2,34.17,36.30980034018673,PFU,sp,PFUsp
1392,34.0,69,3,34.26,1389991513.9407032,CFU,wt,CFUwt
1393,34.0,69,3,34.02,168.38707460038893,PFU,wt,PFUwt
1394,34.0,69,3,34.32,1539784917.8679414,CFU,sp,CFUsp
1395,34.0,69,3,33.89,35.88304986341019,PFU,sp,PFUsp
1396,34.0,69,4,34.14,1389991020.5052552,CFU,wt,CFUwt
1397,34.0,69,4,33.980000000000004,168.1297165032669,PFU,wt,PFUwt
1398,34.0,69,4,33.67,1539724309.0292728,CFU,sp,CFUsp
1399,34.0,69,4,34.34,36.56872758521035,PFU,sp,PFUsp
1400,34.0,70,0,33.52,1389987975.3573112,CFU,wt,CFUwt
1401,34.0,70,0,34.37,170.63764253867328,PFU,wt,PFUwt
1402,34.0,70,0,33.76,1539733624.592129,CFU,sp,CFUsp
1403,34.0,70,0,33.53,35.33385564892281,PFU,sp,PFUsp
1404,34.0,70,1,34.160000000000004,1389991104.6932962,CFU,wt,CFUwt
1405,34.0,70,1,33.71,166.3917423191929,PFU,wt,PFUwt
1406,34.0,70,1,33.64,1539721132.0137281,CFU,sp,CFUsp
1407,34.0,70,1,33.86,35.83730579565354,PFU,sp,PFUsp
1408,34.0,70,2,34.02,1389990498.3780148,CFU,wt,CFUwt
1409,34.0,70,2,33.55,165.361168078324,PFU,wt,PFUwt
1410,34.0,70,2,34.480000000000004,1539797668.3352964,CFU,sp,CFUsp
1411,34.0,70,2,33.51,35.30332789345714,PFU,sp,PFUsp
1412,34.0,70,3,34.46,1389992276.8164568,CFU,wt,CFUwt
1413,34.0,70,3,34.47,171.28022847450782,PFU,wt,PFUwt
1414,34.0,70,3,34.43,1539793767.1812584,CFU,sp,CFUsp
1415,34.0,70,3,34.17,36.30980034018673,PFU,sp,PFUsp
1416,34.0,70,4,34.12,1389990935.5204265,CFU,wt,CFUwt
1417,34.0,70,4,33.63,165.87651694730062,PFU,wt,PFUwt
1418,34.0,70,4,34.46,1539796116.8070009,CFU,sp,CFUsp
1419,34.0,70,4,34.29,36.49258595390918,PFU,sp,PFUsp
1420,34.0,71,0,33.910000000000004,1389989993.133278,CFU,wt,CFUwt
1421,34.0,71,0,33.63,165.87651694730062,PFU,wt,PFUwt
1422,34.0,71,0,34.29,1539782439.199674,CFU,sp,CFUsp
1423,34.0,71,0,34.39,36.64485801218794,PFU,sp,PFUsp
1424,34.0,71,1,34.49,1389992385.1754181,CFU,wt,CFUwt
1425,34.0,71,1,33.81,167.03560040177513,PFU,wt,PFUwt
1426,34.0,71,1,34.08,1539764270.1275399,CFU,sp,CFUsp
1427,34.0,71,1,34.29,36.49258595390918,PFU,sp,PFUsp
1428,34.0,71,2,34.01,1389990453.5206816,CFU,wt,CFUwt
1429,34.0,71,2,33.5,165.03901231160083,PFU,wt,PFUwt
1430,34.0,71,2,33.63,1539720064.8948934,CFU,sp,CFUsp
1431,34.0,71,2,33.9,35.89829699171618,PFU,sp,PFUsp
1432,34.0,71,3,33.7,1389988952.770507,CFU,wt,CFUwt
1433,34.0,71,3,34.42,170.95895958043243,PFU,wt,PFUwt
1434,34.0,71,3,34.410000000000004,1539792185.7419999,CFU,sp,CFUsp
1435,34.0,71,3,34.32,36.53827227707132,PFU,sp,PFUsp
1436,34.0,71,4,33.99,1389990363.169695,CFU,wt,CFUwt
1437,34.0,71,4,34.32,170.31627734311013,PFU,wt,PFUwt
1438,34.0,71,4,34.230000000000004,1539777395.8517163,CFU,sp,CFUsp
1439,34.0,71,4,33.730000000000004,35.63903501510084,PFU,sp,PFUsp
1440,34.0,72,0,33.69,1389988900.6163003,CFU,wt,CFUwt
1441,34.0,72,0,34.36,170.5733733520604,PFU,wt,PFUwt
1442,34.0,72,0,33.57,1539713575.896545,CFU,sp,CFUsp
1443,34.0,72,0,34.18,36.32503493819396,PFU,sp,PFUsp
1444,34.0,72,1,33.86,1389989754.6793041,CFU,wt,CFUwt
1445,34.0,72,1,33.53,165.23231156195453,PFU,wt,PFUwt
1446,34.0,72,1,33.77,1539734640.029999,CFU,sp,CFUsp
1447,34.0,72,1,33.65,35.516984698360474,PFU,sp,PFUsp
1448,34.0,72,2,34.15,1389991062.6984057,CFU,wt,CFUwt
1449,34.0,72,2,34.300000000000004,170.18771778045365,PFU,wt,PFUwt
1450,34.0,72,2,34.08,1539764270.1275399,CFU,sp,CFUsp
1451,34.0,72,2,33.77,35.700049452992246,PFU,sp,PFUsp
1452,34.0,72,3,33.67,1389988795.5680583,CFU,wt,CFUwt
1453,34.0,72,3,34.09,168.8373770504907,PFU,wt,PFUwt
1454,34.0,72,3,33.72,1539729523.841337,CFU,sp,CFUsp
1455,34.0,72,3,33.76,35.68479651370497,PFU,sp,PFUsp
1456,34.0,72,4,33.79,1389989411.2675037,CFU,wt,CFUwt
1457,34.0,72,4,33.980000000000004,168.1297165032669,PFU,wt,PFUwt
1458,34.0,72,4,33.81,1539738663.2262423,CFU,sp,CFUsp
1459,34.0,72,4,34.4,36.66008275285152,PFU,sp,PFUsp
1460,34.0,73,0,33.730000000000004,1389989107.76734,CFU,wt,CFUwt
1461,34.0,73,0,33.65,166.00533486721986,PFU,wt,PFUwt
1462,34.0,73,0,34.14,1539769610.8091273,CFU,sp,CFUsp
1463,34.0,73,0,34.12,36.23362063326049,PFU,sp,PFUsp
1464,34.0,73,1,33.79,1389989411.2675037,CFU,wt,CFUwt
1465,34.0,73,1,33.86,167.3574571094881,PFU,wt,PFUwt
1466,34.0,73,1,33.74,1539731582.0463984,CFU,sp,CFUsp
1467,34.0,73,1,34.36,36.5991811006567,PFU,sp,PFUsp
1468,34.0,73,2,33.81,1389989510.5431783,CFU,wt,CFUwt
1469,34.0,73,2,33.67,166.1341450689326,PFU,wt,PFUwt
1470,34.0,73,2,34.43,1539793767.1812584,CFU,sp,CFUsp
1471,34.0,73,2,33.7,35.593269495973324,PFU,sp,PFUsp
1472,34.0,73,3,33.71,1389989004.6796494,CFU,wt,CFUwt
1473,34.0,73,3,33.59,165.61885795139386,PFU,wt,PFUwt
1474,34.0,73,3,33.77,1539734640.029999,CFU,sp,CFUsp
1475,34.0,73,3,33.87,35.852554265352936,PFU,sp,PFUsp
1476,34.0,73,4,34.410000000000004,1389992092.78078,CFU,wt,CFUwt
1477,34.0,73,4,33.7,166.32734590065962,PFU,wt,PFUwt
1478,34.0,73,4,33.71,1539728488.8290892,CFU,sp,CFUsp
1479,34.0,73,4,34.12,36.23362063326049,PFU,sp,PFUsp
1480,34.0,74,0,34.18,1389991188.092019,CFU,wt,CFUwt
1481,34.0,74,0,34.11,168.9660175451301,PFU,wt,PFUwt
1482,34.0,74,0,33.95,1539752270.1740546,CFU,sp,CFUsp
1483,34.0,74,0,33.89,35.88304986341019,PFU,sp,PFUsp
1484,34.0,74,1,34.39,1389992017.9443867,CFU,wt,CFUwt
1485,34.0,74,1,34.33,170.38055423482,PFU,wt,PFUwt
1486,34.0,74,1,34.160000000000004,1539771364.0151856,CFU,sp,CFUsp
1487,34.0,74,1,33.64,35.50172639923947,PFU,sp,PFUsp
1488,34.0,74,2,34.01,1389990453.5206816,CFU,wt,CFUwt
1489,34.0,74,2,33.7,166.32734590065962,PFU,wt,PFUwt
1490,34.0,74,2,33.93,1539750370.5780227,CFU,sp,CFUsp
1491,34.0,74,2,33.63,35.486467653654444,PFU,sp,PFUsp
1492,34.0,74,3,34.03,1389990543.0245695,CFU,wt,CFUwt
1493,34.0,74,3,33.83,167.16434887099206,PFU,wt,PFUwt
1494,34.0,74,3,34.35,1539787368.3006585,CFU,sp,CFUsp
1495,34.0,74,3,33.730000000000004,35.63903501510084,PFU,sp,PFUsp
1496,34.0,74,4,33.99,1389990363.169695,CFU,wt,CFUwt
1497,34.0,74,4,34.26,169.9305755368333,PFU,wt,PFUwt
1498,34.0,74,4,34.09,1539765168.7607262,CFU,sp,CFUsp
1499,34.0,74,4,33.77,35.700049452992246,PFU,sp,PFUsp
1500,34.0,75,0,34.04,1389990587.4613364,CFU,wt,CFUwt
1501,34.0,75,0,34.33,170.38055423482,PFU,wt,PFUwt
1502,34.0,75,0,34.37,1539788986.3949964,CFU,sp,CFUsp
1503,34.0,75,0,33.74,35.65428929473133,PFU,sp,PFUsp
1504,34.0,75,1,33.95,1389990179.8942819,CFU,wt,CFUwt
1505,34.0,75,1,34.14,169.15896383164622,PFU,wt,PFUwt
1506,34.0,75,1,33.93,1539750370.5780227,CFU,sp,CFUsp
1507,34.0,75,1,33.71,35.60852511569341,PFU,sp,PFUsp
1508,34.0,75,2,34.11,1389990892.726863,CFU,wt,CFUwt
1509,34.0,75,2,33.660000000000004,166.0697409328294,PFU,wt,PFUwt
1510,34.0,75,2,34.43,1539793767.1812584,CFU,sp,CFUsp
1511,34.0,75,2,34.14,36.264093859320916,PFU,sp,PFUsp
1512,34.0,75,3,34.06,1389990675.7094443,CFU,wt,CFUwt
1513,34.0,75,3,33.84,167.2287202124883,PFU,wt,PFUwt
1514,34.0,75,3,33.97,1539754155.3171053,CFU,sp,CFUsp
1515,34.0,75,3,33.910000000000004,35.91354367283944,PFU,sp,PFUsp
1516,34.0,75,4,34.43,1389992166.9155324,CFU,wt,CFUwt
1517,34.0,75,4,33.51,165.10344732521813,PFU,wt,PFUwt
1518,34.0,75,4,34.47,1539796894.0524657,CFU,sp,CFUsp
1519,34.0,75,4,34.05,36.126950240335844,PFU,sp,PFUsp
1520,34.0,76,0,33.75,1389989209.888519,CFU,wt,CFUwt
1521,34.0,76,0,34.04,168.51574208174446,PFU,wt,PFUwt
1522,34.0,76,0,34.300000000000004,1539783268.5797138,CFU,sp,CFUsp
1523,34.0,76,0,34.480000000000004,36.7818645382218,PFU,sp,PFUsp
1524,34.0,76,1,34.27,1389991553.8152661,CFU,wt,CFUwt
1525,34.0,76,1,34.11,168.9660175451301,PFU,wt,PFUwt
1526,34.0,76,1,34.25,1539779089.8239727,CFU,sp,CFUsp
1527,34.0,76,1,34.24,36.41643312076963,PFU,sp,PFUsp
1528,34.0,76,2,33.81,1389989510.5431783,CFU,wt,CFUwt
1529,34.0,76,2,34.03,168.4514093049611,PFU,wt,PFUwt
1530,34.0,76,2,33.55,1539711379.6477869,CFU,sp,CFUsp
1531,34.0,76,2,34.05,36.126950240335844,PFU,sp,PFUsp
1532,34.0,76,3,34.13,1389990978.112909,CFU,wt,CFUwt
1533,34.0,76,3,34.33,170.38055423482,PFU,wt,PFUwt
1534,34.0,76,3,33.95,1539752270.1740546,CFU,sp,CFUsp
1535,34.0,76,3,34.29,36.49258595390918,PFU,sp,PFUsp
1536,34.0,76,4,33.92,1389990040.1539068,CFU,wt,CFUwt
1537,34.0,76,4,34.300000000000004,170.18771778045365,PFU,wt,PFUwt
1538,34.0,76,4,33.55,1539711379.6477869,CFU,sp,CFUsp
1539,34.0,76,4,33.62,35.471208461635186,PFU,sp,PFUsp
1540,34.0,77,0,33.84,1389989657.714223,CFU,wt,CFUwt
