,Time,Bioagent,Pvalues,Experiment
2397,24.0,Cells,0.006092890177672406,99
2398,24.0,Phages,0.006092890177672406,99
2399,24.0,VMR,0.006092890177672406,99
2400,18.0,Cells,0.006092890177672406,0
2401,18.0,Phages,0.006092890177672406,0
2402,18.0,VMR,0.006092890177672406,0
2403,18.0,Cells,0.006092890177672406,1
2404,18.0,Phages,0.005962616796508794,1
2405,18.0,VMR,0.006092890177672406,1
2406,18.0,Cells,0.006092890177672406,2
2407,18.0,Phages,0.006092890177672406,2
2408,18.0,VMR,0.006092890177672406,2
2409,18.0,Cells,0.006092890177672406,3
2410,18.0,Phages,0.006092890177672406,3
2411,18.0,VMR,0.006092890177672406,3
2412,18.0,Cells,0.005962616796508794,4
2413,18.0,Phages,0.006092890177672406,4
2414,18.0,VMR,0.006092890177672406,4
2415,18.0,Cells,0.006092890177672406,5
2416,18.0,Phages,0.006092890177672406,5
2417,18.0,VMR,0.006092890177672406,5
2418,18.0,Cells,0.006092890177672406,6
2419,18.0,Phages,0.006092890177672406,6
2420,18.0,VMR,0.006092890177672406,6
2421,18.0,Cells,0.006092890177672406,7
2422,18.0,Phages,0.005962616796508794,7
2423,18.0,VMR,0.006092890177672406,7
2424,18.0,Cells,0.006092890177672406,8
2425,18.0,Phages,0.006092890177672406,8
2426,18.0,VMR,0.006092890177672406,8
2427,18.0,Cells,0.006092890177672406,9
2428,18.0,Phages,0.006092890177672406,9
2429,18.0,VMR,0.006092890177672406,9
2430,18.0,Cells,0.006092890177672406,10
2431,18.0,Phages,0.006092890177672406,10
2432,18.0,VMR,0.006092890177672406,10
2433,18.0,Cells,0.006092890177672406,11
2434,18.0,Phages,0.006092890177672406,11
2435,18.0,VMR,0.006092890177672406,11
2436,18.0,Cells,0.005962616796508794,12
2437,18.0,Phages,0.006092890177672406,12
2438,18.0,VMR,0.006092890177672406,12
2439,18.0,Cells,0.006092890177672406,13
2440,18.0,Phages,0.006092890177672406,13
2441,18.0,VMR,0.006092890177672406,13
2442,18.0,Cells,0.006092890177672406,14
2443,18.0,Phages,0.006092890177672406,14
2444,18.0,VMR,0.006092890177672406,14
2445,18.0,Cells,0.006092890177672406,15
2446,18.0,Phages,0.006092890177672406,15
2447,18.0,VMR,0.006092890177672406,15
2448,18.0,Cells,0.005962616796508794,16
2449,18.0,Phages,0.006092890177672406,16
2450,18.0,VMR,0.006092890177672406,16
2451,18.0,Cells,0.006092890177672406,17
2452,18.0,Phages,0.006092890177672406,17
2453,18.0,VMR,0.006092890177672406,17
2454,18.0,Cells,0.006092890177672406,18
2455,18.0,Phages,0.006092890177672406,18
2456,18.0,VMR,0.006092890177672406,18
2457,18.0,Cells,0.006092890177672406,19
2458,18.0,Phages,0.006092890177672406,19
2459,18.0,VMR,0.006092890177672406,19
2460,18.0,Cells,0.006092890177672406,20
2461,18.0,Phages,0.006092890177672406,20
2462,18.0,VMR,0.006092890177672406,20
2463,18.0,Cells,0.006092890177672406,21
2464,18.0,Phages,0.006092890177672406,21
2465,18.0,VMR,0.006092890177672406,21
2466,18.0,Cells,0.005962616796508794,22
2467,18.0,Phages,0.006092890177672406,22
2468,18.0,VMR,0.006092890177672406,22
2469,18.0,Cells,0.006092890177672406,23
2470,18.0,Phages,0.006092890177672406,23
2471,18.0,VMR,0.006092890177672406,23
2472,18.0,Cells,0.006092890177672406,24
2473,18.0,Phages,0.006092890177672406,24
2474,18.0,VMR,0.006092890177672406,24
2475,18.0,Cells,0.005962616796508794,25
2476,18.0,Phages,0.006092890177672406,25
2477,18.0,VMR,0.006092890177672406,25
2478,18.0,Cells,0.006092890177672406,26
2479,18.0,Phages,0.006092890177672406,26
2480,18.0,VMR,0.006092890177672406,26
2481,18.0,Cells,0.006092890177672406,27
2482,18.0,Phages,0.006092890177672406,27
2483,18.0,VMR,0.006092890177672406,27
2484,18.0,Cells,0.006092890177672406,28
2485,18.0,Phages,0.006092890177672406,28
2486,18.0,VMR,0.006092890177672406,28
2487,18.0,Cells,0.006092890177672406,29
2488,18.0,Phages,0.006092890177672406,29
2489,18.0,VMR,0.006092890177672406,29
2490,18.0,Cells,0.006092890177672406,30
2491,18.0,Phages,0.006092890177672406,30
2492,18.0,VMR,0.006092890177672406,30
2493,18.0,Cells,0.006092890177672406,31
2494,18.0,Phages,0.006092890177672406,31
2495,18.0,VMR,0.006092890177672406,31
2496,18.0,Cells,0.006092890177672406,32
2497,18.0,Phages,0.006092890177672406,32
2498,18.0,VMR,0.006092890177672406,32
2499,18.0,Cells,0.005962616796508794,33
2500,18.0,Phages,0.006092890177672406,33
2501,18.0,VMR,0.006092890177672406,33
2502,18.0,Cells,0.006092890177672406,34
2503,18.0,Phages,0.006092890177672406,34
2504,18.0,VMR,0.006092890177672406,34
2505,18.0,Cells,0.006092890177672406,35
2506,18.0,Phages,0.006092890177672406,35
2507,18.0,VMR,0.006092890177672406,35
2508,18.0,Cells,0.005962616796508794,36
2509,18.0,Phages,0.006092890177672406,36
2510,18.0,VMR,0.006092890177672406,36
2511,18.0,Cells,0.006092890177672406,37
2512,18.0,Phages,0.006092890177672406,37
2513,18.0,VMR,0.006092890177672406,37
2514,18.0,Cells,0.006092890177672406,38
2515,18.0,Phages,0.006092890177672406,38
2516,18.0,VMR,0.006092890177672406,38
2517,18.0,Cells,0.005962616796508794,39
2518,18.0,Phages,0.006092890177672406,39
2519,18.0,VMR,0.006092890177672406,39
2520,18.0,Cells,0.006092890177672406,40
2521,18.0,Phages,0.006092890177672406,40
2522,18.0,VMR,0.006092890177672406,40
2523,18.0,Cells,0.006092890177672406,41
2524,18.0,Phages,0.006092890177672406,41
2525,18.0,VMR,0.006092890177672406,41
2526,18.0,Cells,0.006092890177672406,42
2527,18.0,Phages,0.006092890177672406,42
2528,18.0,VMR,0.006092890177672406,42
2529,18.0,Cells,0.006092890177672406,43
2530,18.0,Phages,0.006092890177672406,43
2531,18.0,VMR,0.006092890177672406,43
2532,18.0,Cells,0.006092890177672406,44
2533,18.0,Phages,0.006092890177672406,44
2534,18.0,VMR,0.006092890177672406,44
2535,18.0,Cells,0.005962616796508794,45
2536,18.0,Phages,0.006092890177672406,45
2537,18.0,VMR,0.006092890177672406,45
2538,18.0,Cells,0.006092890177672406,46
2539,18.0,Phages,0.006092890177672406,46
2540,18.0,VMR,0.006092890177672406,46
2541,18.0,Cells,0.005962616796508794,47
2542,18.0,Phages,0.006092890177672406,47
2543,18.0,VMR,0.006092890177672406,47
2544,18.0,Cells,0.006092890177672406,48
2545,18.0,Phages,0.005962616796508794,48
2546,18.0,VMR,0.006092890177672406,48
2547,18.0,Cells,0.005962616796508794,49
2548,18.0,Phages,0.005962616796508794,49
2549,18.0,VMR,0.006092890177672406,49
2550,18.0,Cells,0.006092890177672406,50
2551,18.0,Phages,0.006092890177672406,50
2552,18.0,VMR,0.006092890177672406,50
2553,18.0,Cells,0.006092890177672406,51
2554,18.0,Phages,0.006092890177672406,51
2555,18.0,VMR,0.006092890177672406,51
2556,18.0,Cells,0.006092890177672406,52
2557,18.0,Phages,0.006092890177672406,52
2558,18.0,VMR,0.006092890177672406,52
2559,18.0,Cells,0.006092890177672406,53
2560,18.0,Phages,0.006092890177672406,53
2561,18.0,VMR,0.006092890177672406,53
2562,18.0,Cells,0.006092890177672406,54
2563,18.0,Phages,0.006092890177672406,54
2564,18.0,VMR,0.006092890177672406,54
2565,18.0,Cells,0.005962616796508794,55
2566,18.0,Phages,0.006092890177672406,55
2567,18.0,VMR,0.006092890177672406,55
2568,18.0,Cells,0.006092890177672406,56
2569,18.0,Phages,0.005962616796508794,56
2570,18.0,VMR,0.006092890177672406,56
2571,18.0,Cells,0.006092890177672406,57
2572,18.0,Phages,0.006092890177672406,57
2573,18.0,VMR,0.006092890177672406,57
2574,18.0,Cells,0.006092890177672406,58
2575,18.0,Phages,0.005962616796508794,58
2576,18.0,VMR,0.006092890177672406,58
2577,18.0,Cells,0.006092890177672406,59
2578,18.0,Phages,0.006092890177672406,59
2579,18.0,VMR,0.006092890177672406,59
2580,18.0,Cells,0.006092890177672406,60
2581,18.0,Phages,0.006092890177672406,60
2582,18.0,VMR,0.006092890177672406,60
2583,18.0,Cells,0.006092890177672406,61
2584,18.0,Phages,0.006092890177672406,61
2585,18.0,VMR,0.006092890177672406,61
2586,18.0,Cells,0.006092890177672406,62
2587,18.0,Phages,0.006092890177672406,62
2588,18.0,VMR,0.006092890177672406,62
2589,18.0,Cells,0.006092890177672406,63
2590,18.0,Phages,0.006092890177672406,63
2591,18.0,VMR,0.006092890177672406,63
2592,18.0,Cells,0.006092890177672406,64
2593,18.0,Phages,0.006092890177672406,64
2594,18.0,VMR,0.006092890177672406,64
2595,18.0,Cells,0.006092890177672406,65
2596,18.0,Phages,0.006092890177672406,65
2597,18.0,VMR,0.006092890177672406,65
2598,18.0,Cells,0.006092890177672406,66
2599,18.0,Phages,0.006092890177672406,66
2600,18.0,VMR,0.006092890177672406,66
2601,18.0,Cells,0.005962616796508794,67
2602,18.0,Phages,0.006092890177672406,67
2603,18.0,VMR,0.006092890177672406,67
2604,18.0,Cells,0.006092890177672406,68
2605,18.0,Phages,0.006092890177672406,68
2606,18.0,VMR,0.006092890177672406,68
2607,18.0,Cells,0.006092890177672406,69
2608,18.0,Phages,0.006092890177672406,69
2609,18.0,VMR,0.006092890177672406,69
2610,18.0,Cells,0.005962616796508794,70
2611,18.0,Phages,0.006092890177672406,70
2612,18.0,VMR,0.006092890177672406,70
2613,18.0,Cells,0.006092890177672406,71
2614,18.0,Phages,0.006092890177672406,71
2615,18.0,VMR,0.006092890177672406,71
2616,18.0,Cells,0.006092890177672406,72
2617,18.0,Phages,0.006092890177672406,72
2618,18.0,VMR,0.006092890177672406,72
2619,18.0,Cells,0.005962616796508794,73
2620,18.0,Phages,0.005962616796508794,73
2621,18.0,VMR,0.006092890177672406,73
2622,18.0,Cells,0.006092890177672406,74
2623,18.0,Phages,0.006092890177672406,74
2624,18.0,VMR,0.006092890177672406,74
2625,18.0,Cells,0.005962616796508794,75
2626,18.0,Phages,0.006092890177672406,75
2627,18.0,VMR,0.006092890177672406,75
2628,18.0,Cells,0.006092890177672406,76
2629,18.0,Phages,0.006092890177672406,76
2630,18.0,VMR,0.006092890177672406,76
2631,18.0,Cells,0.006092890177672406,77
2632,18.0,Phages,0.006092890177672406,77
2633,18.0,VMR,0.006092890177672406,77
2634,18.0,Cells,0.006092890177672406,78
2635,18.0,Phages,0.006092890177672406,78
2636,18.0,VMR,0.006092890177672406,78
2637,18.0,Cells,0.005962616796508794,79
2638,18.0,Phages,0.006092890177672406,79
2639,18.0,VMR,0.006092890177672406,79
2640,18.0,Cells,0.005962616796508794,80
2641,18.0,Phages,0.006092890177672406,80
2642,18.0,VMR,0.006092890177672406,80
2643,18.0,Cells,0.005962616796508794,81
2644,18.0,Phages,0.006092890177672406,81
2645,18.0,VMR,0.006092890177672406,81
2646,18.0,Cells,0.006092890177672406,82
2647,18.0,Phages,0.006092890177672406,82
2648,18.0,VMR,0.006092890177672406,82
2649,18.0,Cells,0.005962616796508794,83
2650,18.0,Phages,0.006092890177672406,83
2651,18.0,VMR,0.006092890177672406,83
2652,18.0,Cells,0.006092890177672406,84
2653,18.0,Phages,0.005962616796508794,84
2654,18.0,VMR,0.006092890177672406,84
2655,18.0,Cells,0.006092890177672406,85
2656,18.0,Phages,0.006092890177672406,85
2657,18.0,VMR,0.006092890177672406,85
2658,18.0,Cells,0.006092890177672406,86
2659,18.0,Phages,0.006092890177672406,86
2660,18.0,VMR,0.006092890177672406,86
2661,18.0,Cells,0.006092890177672406,87
2662,18.0,Phages,0.006092890177672406,87
2663,18.0,VMR,0.006092890177672406,87
2664,18.0,Cells,0.006092890177672406,88
2665,18.0,Phages,0.006092890177672406,88
2666,18.0,VMR,0.006092890177672406,88
2667,18.0,Cells,0.006092890177672406,89
2668,18.0,Phages,0.006092890177672406,89
2669,18.0,VMR,0.006092890177672406,89
2670,18.0,Cells,0.005962616796508794,90
2671,18.0,Phages,0.006092890177672406,90
2672,18.0,VMR,0.006092890177672406,90
2673,18.0,Cells,0.006092890177672406,91
2674,18.0,Phages,0.006092890177672406,91
2675,18.0,VMR,0.006092890177672406,91
2676,18.0,Cells,0.006092890177672406,92
2677,18.0,Phages,0.005962616796508794,92
2678,18.0,VMR,0.006092890177672406,92
2679,18.0,Cells,0.005962616796508794,93
2680,18.0,Phages,0.006092890177672406,93
2681,18.0,VMR,0.006092890177672406,93
2682,18.0,Cells,0.006092890177672406,94
2683,18.0,Phages,0.006092890177672406,94
2684,18.0,VMR,0.006092890177672406,94
2685,18.0,Cells,0.006092890177672406,95
2686,18.0,Phages,0.006092890177672406,95
2687,18.0,VMR,0.006092890177672406,95
2688,18.0,Cells,0.006092890177672406,96
2689,18.0,Phages,0.006092890177672406,96
2690,18.0,VMR,0.006092890177672406,96
2691,18.0,Cells,0.006092890177672406,97
2692,18.0,Phages,0.006092890177672406,97
2693,18.0,VMR,0.006092890177672406,97
2694,18.0,Cells,0.005962616796508794,98
2695,18.0,Phages,0.006092890177672406,98
2696,18.0,VMR,0.006092890177672406,98
2697,18.0,Cells,0.006092890177672406,99
2698,18.0,Phages,0.006092890177672406,99
2699,18.0,VMR,0.006092890177672406,99
2700,4.0,Cells,0.006092890177672406,0
2701,4.0,Phages,0.006092890177672406,0
2702,4.0,VMR,0.006092890177672406,0
2703,4.0,Cells,0.01078587397386046,1
2704,4.0,Phages,0.006092890177672406,1
2705,4.0,VMR,0.006092890177672406,1
2706,4.0,Cells,0.006092890177672406,2
2707,4.0,Phages,0.006092890177672406,2
2708,4.0,VMR,0.006092890177672406,2
2709,4.0,Cells,0.010588328927158303,3
2710,4.0,Phages,0.006092890177672406,3
2711,4.0,VMR,0.006092890177672406,3
2712,4.0,Cells,0.01078587397386046,4
2713,4.0,Phages,0.006092890177672406,4
2714,4.0,VMR,0.006092890177672406,4
2715,4.0,Cells,0.01835692818135205,5
2716,4.0,Phages,0.006092890177672406,5
2717,4.0,VMR,0.006092890177672406,5
2718,4.0,Cells,0.01835692818135205,6
2719,4.0,Phages,0.006092890177672406,6
2720,4.0,VMR,0.006092890177672406,6
2721,4.0,Cells,0.006092890177672406,7
2722,4.0,Phages,0.006092890177672406,7
2723,4.0,VMR,0.006092890177672406,7
2724,4.0,Cells,0.030051402969433157,8
2725,4.0,Phages,0.006092890177672406,8
2726,4.0,VMR,0.006092890177672406,8
2727,4.0,Cells,0.006092890177672406,9
2728,4.0,Phages,0.006092890177672406,9
2729,4.0,VMR,0.006092890177672406,9
2730,4.0,Cells,0.01078587397386046,10
2731,4.0,Phages,0.006092890177672406,10
2732,4.0,VMR,0.006092890177672406,10
2733,4.0,Cells,0.006092890177672406,11
2734,4.0,Phages,0.006092890177672406,11
2735,4.0,VMR,0.006092890177672406,11
2736,4.0,Cells,0.006092890177672406,12
2737,4.0,Phages,0.006092890177672406,12
2738,4.0,VMR,0.006092890177672406,12
2739,4.0,Cells,0.006092890177672406,13
2740,4.0,Phages,0.006092890177672406,13
2741,4.0,VMR,0.006092890177672406,13
2742,4.0,Cells,0.006092890177672406,14
2743,4.0,Phages,0.006092890177672406,14
2744,4.0,VMR,0.006092890177672406,14
2745,4.0,Cells,0.010588328927158303,15
2746,4.0,Phages,0.006092890177672406,15
2747,4.0,VMR,0.006092890177672406,15
2748,4.0,Cells,0.005833656171659683,16
2749,4.0,Phages,0.006092890177672406,16
2750,4.0,VMR,0.006092890177672406,16
2751,4.0,Cells,0.01078587397386046,17
2752,4.0,Phages,0.006092890177672406,17
2753,4.0,VMR,0.006092890177672406,17
2754,4.0,Cells,0.006092890177672406,18
2755,4.0,Phages,0.005962616796508794,18
2756,4.0,VMR,0.006092890177672406,18
2757,4.0,Cells,0.006092890177672406,19
2758,4.0,Phages,0.006092890177672406,19
2759,4.0,VMR,0.006092890177672406,19
2760,4.0,Cells,0.006092890177672406,20
2761,4.0,Phages,0.005833656171659683,20
2762,4.0,VMR,0.006092890177672406,20
2763,4.0,Cells,0.006092890177672406,21
2764,4.0,Phages,0.006092890177672406,21
2765,4.0,VMR,0.006092890177672406,21
2766,4.0,Cells,0.047346471299737944,22
2767,4.0,Phages,0.006092890177672406,22
2768,4.0,VMR,0.006092890177672406,22
2769,4.0,Cells,0.005962616796508794,23
2770,4.0,Phages,0.005962616796508794,23
2771,4.0,VMR,0.006092890177672406,23
2772,4.0,Cells,0.006092890177672406,24
2773,4.0,Phages,0.005962616796508794,24
2774,4.0,VMR,0.006092890177672406,24
2775,4.0,Cells,0.01078587397386046,25
2776,4.0,Phages,0.006092890177672406,25
2777,4.0,VMR,0.006092890177672406,25
2778,4.0,Cells,0.006092890177672406,26
2779,4.0,Phages,0.006092890177672406,26
2780,4.0,VMR,0.006092890177672406,26
2781,4.0,Cells,0.005962616796508794,27
2782,4.0,Phages,0.006092890177672406,27
2783,4.0,VMR,0.006092890177672406,27
2784,4.0,Cells,0.005962616796508794,28
2785,4.0,Phages,0.006092890177672406,28
2786,4.0,VMR,0.006092890177672406,28
2787,4.0,Cells,0.005833656171659683,29
2788,4.0,Phages,0.005962616796508794,29
2789,4.0,VMR,0.006092890177672406,29
2790,4.0,Cells,0.01078587397386046,30
2791,4.0,Phages,0.006092890177672406,30
2792,4.0,VMR,0.006092890177672406,30
2793,4.0,Cells,0.006092890177672406,31
2794,4.0,Phages,0.006092890177672406,31
2795,4.0,VMR,0.006092890177672406,31
2796,4.0,Cells,0.006092890177672406,32
2797,4.0,Phages,0.006092890177672406,32
2798,4.0,VMR,0.006092890177672406,32
2799,4.0,Cells,0.006092890177672406,33
2800,4.0,Phages,0.005962616796508794,33
2801,4.0,VMR,0.006092890177672406,33
2802,4.0,Cells,0.005962616796508794,34
2803,4.0,Phages,0.006092890177672406,34
2804,4.0,VMR,0.006092890177672406,34
2805,4.0,Cells,0.006092890177672406,35
2806,4.0,Phages,0.006092890177672406,35
2807,4.0,VMR,0.006092890177672406,35
2808,4.0,Cells,0.006092890177672406,36
2809,4.0,Phages,0.006092890177672406,36
2810,4.0,VMR,0.006092890177672406,36
2811,4.0,Cells,0.02966353047326174,37
2812,4.0,Phages,0.006092890177672406,37
2813,4.0,VMR,0.006092890177672406,37
2814,4.0,Cells,0.005962616796508794,38
2815,4.0,Phages,0.006092890177672406,38
2816,4.0,VMR,0.006092890177672406,38
2817,4.0,Cells,0.006092890177672406,39
2818,4.0,Phages,0.005962616796508794,39
2819,4.0,VMR,0.006092890177672406,39
2820,4.0,Cells,0.01835692818135205,40
2821,4.0,Phages,0.005962616796508794,40
2822,4.0,VMR,0.006092890177672406,40
2823,4.0,Cells,0.006092890177672406,41
2824,4.0,Phages,0.006092890177672406,41
2825,4.0,VMR,0.006092890177672406,41
2826,4.0,Cells,0.005962616796508794,42
2827,4.0,Phages,0.005962616796508794,42
2828,4.0,VMR,0.006092890177672406,42
2829,4.0,Cells,0.006092890177672406,43
2830,4.0,Phages,0.006092890177672406,43
2831,4.0,VMR,0.006092890177672406,43
2832,4.0,Cells,0.006092890177672406,44
2833,4.0,Phages,0.005962616796508794,44
2834,4.0,VMR,0.006092890177672406,44
2835,4.0,Cells,0.01078587397386046,45
2836,4.0,Phages,0.005962616796508794,45
2837,4.0,VMR,0.006092890177672406,45
2838,4.0,Cells,0.005962616796508794,46
2839,4.0,Phages,0.006092890177672406,46
2840,4.0,VMR,0.006092890177672406,46
2841,4.0,Cells,0.030051402969433157,47
2842,4.0,Phages,0.005579712641457377,47
2843,4.0,VMR,0.006092890177672406,47
2844,4.0,Cells,0.01078587397386046,48
2845,4.0,Phages,0.006092890177672406,48
2846,4.0,VMR,0.006092890177672406,48
2847,4.0,Cells,0.01835692818135205,49
2848,4.0,Phages,0.005962616796508794,49
2849,4.0,VMR,0.006092890177672406,49
2850,4.0,Cells,0.006092890177672406,50
2851,4.0,Phages,0.006092890177672406,50
2852,4.0,VMR,0.006092890177672406,50
2853,4.0,Cells,0.006092890177672406,51
2854,4.0,Phages,0.005962616796508794,51
2855,4.0,VMR,0.006092890177672406,51
2856,4.0,Cells,0.006092890177672406,52
2857,4.0,Phages,0.006092890177672406,52
2858,4.0,VMR,0.006092890177672406,52
2859,4.0,Cells,0.006092890177672406,53
2860,4.0,Phages,0.006092890177672406,53
2861,4.0,VMR,0.006092890177672406,53
2862,4.0,Cells,0.01078587397386046,54
2863,4.0,Phages,0.006092890177672406,54
2864,4.0,VMR,0.006092890177672406,54
2865,4.0,Cells,0.006092890177672406,55
2866,4.0,Phages,0.005962616796508794,55
2867,4.0,VMR,0.006092890177672406,55
2868,4.0,Cells,0.006092890177672406,56
2869,4.0,Phages,0.006092890177672406,56
2870,4.0,VMR,0.006092890177672406,56
2871,4.0,Cells,0.005962616796508794,57
2872,4.0,Phages,0.006092890177672406,57
2873,4.0,VMR,0.006092890177672406,57
2874,4.0,Cells,0.006092890177672406,58
2875,4.0,Phages,0.006092890177672406,58
2876,4.0,VMR,0.006092890177672406,58
2877,4.0,Cells,0.006092890177672406,59
2878,4.0,Phages,0.006092890177672406,59
2879,4.0,VMR,0.006092890177672406,59
2880,4.0,Cells,0.006092890177672406,60
2881,4.0,Phages,0.005962616796508794,60
2882,4.0,VMR,0.006092890177672406,60
2883,4.0,Cells,0.01835692818135205,61
2884,4.0,Phages,0.006092890177672406,61
2885,4.0,VMR,0.006092890177672406,61
2886,4.0,Cells,0.006092890177672406,62
2887,4.0,Phages,0.006092890177672406,62
2888,4.0,VMR,0.006092890177672406,62
2889,4.0,Cells,0.010588328927158303,63
2890,4.0,Phages,0.006092890177672406,63
2891,4.0,VMR,0.006092890177672406,63
2892,4.0,Cells,0.01078587397386046,64
2893,4.0,Phages,0.006092890177672406,64
2894,4.0,VMR,0.006092890177672406,64
2895,4.0,Cells,0.006092890177672406,65
2896,4.0,Phages,0.006092890177672406,65
2897,4.0,VMR,0.006092890177672406,65
2898,4.0,Cells,0.006092890177672406,66
2899,4.0,Phages,0.005962616796508794,66
2900,4.0,VMR,0.006092890177672406,66
2901,4.0,Cells,0.047346471299737944,67
2902,4.0,Phages,0.006092890177672406,67
2903,4.0,VMR,0.006092890177672406,67
2904,4.0,Cells,0.01078587397386046,68
2905,4.0,Phages,0.005962616796508794,68
2906,4.0,VMR,0.006092890177672406,68
2907,4.0,Cells,0.01078587397386046,69
2908,4.0,Phages,0.006092890177672406,69
2909,4.0,VMR,0.006092890177672406,69
2910,4.0,Cells,0.006092890177672406,70
2911,4.0,Phages,0.005962616796508794,70
2912,4.0,VMR,0.006092890177672406,70
2913,4.0,Cells,0.01835692818135205,71
2914,4.0,Phages,0.006092890177672406,71
2915,4.0,VMR,0.006092890177672406,71
2916,4.0,Cells,0.01835692818135205,72
2917,4.0,Phages,0.006092890177672406,72
2918,4.0,VMR,0.006092890177672406,72
2919,4.0,Cells,0.030051402969433157,73
2920,4.0,Phages,0.006092890177672406,73
2921,4.0,VMR,0.006092890177672406,73
2922,4.0,Cells,0.006092890177672406,74
2923,4.0,Phages,0.006092890177672406,74
2924,4.0,VMR,0.006092890177672406,74
2925,4.0,Cells,0.010392171584393466,75
2926,4.0,Phages,0.006092890177672406,75
2927,4.0,VMR,0.006092890177672406,75
2928,4.0,Cells,0.006092890177672406,76
2929,4.0,Phages,0.006092890177672406,76
2930,4.0,VMR,0.006092890177672406,76
2931,4.0,Cells,0.006092890177672406,77
2932,4.0,Phages,0.006092890177672406,77
2933,4.0,VMR,0.006092890177672406,77
2934,4.0,Cells,0.01078587397386046,78
2935,4.0,Phages,0.006092890177672406,78
2936,4.0,VMR,0.006092890177672406,78
2937,4.0,Cells,0.006092890177672406,79
2938,4.0,Phages,0.005962616796508794,79
2939,4.0,VMR,0.006092890177672406,79
2940,4.0,Cells,0.006092890177672406,80
2941,4.0,Phages,0.006092890177672406,80
2942,4.0,VMR,0.006092890177672406,80
2943,4.0,Cells,0.006092890177672406,81
2944,4.0,Phages,0.006092890177672406,81
2945,4.0,VMR,0.006092890177672406,81
2946,4.0,Cells,0.01078587397386046,82
2947,4.0,Phages,0.006092890177672406,82
2948,4.0,VMR,0.006092890177672406,82
2949,4.0,Cells,0.006092890177672406,83
2950,4.0,Phages,0.006092890177672406,83
2951,4.0,VMR,0.006092890177672406,83
2952,4.0,Cells,0.006092890177672406,84
2953,4.0,Phages,0.006092890177672406,84
2954,4.0,VMR,0.006092890177672406,84
2955,4.0,Cells,0.01078587397386046,85
2956,4.0,Phages,0.006092890177672406,85
2957,4.0,VMR,0.006092890177672406,85
2958,4.0,Cells,0.006092890177672406,86
2959,4.0,Phages,0.006092890177672406,86
2960,4.0,VMR,0.006092890177672406,86
2961,4.0,Cells,0.006092890177672406,87
2962,4.0,Phages,0.006092890177672406,87
2963,4.0,VMR,0.006092890177672406,87
2964,4.0,Cells,0.006092890177672406,88
2965,4.0,Phages,0.006092890177672406,88
2966,4.0,VMR,0.006092890177672406,88
2967,4.0,Cells,0.01078587397386046,89
2968,4.0,Phages,0.006092890177672406,89
2969,4.0,VMR,0.006092890177672406,89
2970,4.0,Cells,0.01835692818135205,90
2971,4.0,Phages,0.006092890177672406,90
2972,4.0,VMR,0.006092890177672406,90
2973,4.0,Cells,0.006092890177672406,91
2974,4.0,Phages,0.006092890177672406,91
2975,4.0,VMR,0.006092890177672406,91
2976,4.0,Cells,0.006092890177672406,92
2977,4.0,Phages,0.005962616796508794,92
2978,4.0,VMR,0.006092890177672406,92
2979,4.0,Cells,0.01835692818135205,93
2980,4.0,Phages,0.006092890177672406,93
2981,4.0,VMR,0.006092890177672406,93
2982,4.0,Cells,0.01835692818135205,94
2983,4.0,Phages,0.006092890177672406,94
2984,4.0,VMR,0.006092890177672406,94
2985,4.0,Cells,0.01835692818135205,95
2986,4.0,Phages,0.006092890177672406,95
2987,4.0,VMR,0.006092890177672406,95
2988,4.0,Cells,0.01078587397386046,96
2989,4.0,Phages,0.006092890177672406,96
2990,4.0,VMR,0.006092890177672406,96
2991,4.0,Cells,0.006092890177672406,97
2992,4.0,Phages,0.006092890177672406,97
2993,4.0,VMR,0.006092890177672406,97
2994,4.0,Cells,0.006092890177672406,98
2995,4.0,Phages,0.006092890177672406,98
2996,4.0,VMR,0.006092890177672406,98
2997,4.0,Cells,0.006092890177672406,99
2998,4.0,Phages,0.005962616796508794,99
2999,4.0,VMR,0.006092890177672406,99
3000,33.0,Cells,0.006092890177672406,0
3001,33.0,Phages,0.006092890177672406,0
3002,33.0,VMR,0.006092890177672406,0
3003,33.0,Cells,0.006092890177672406,1
3004,33.0,Phages,0.006092890177672406,1
3005,33.0,VMR,0.006092890177672406,1
3006,33.0,Cells,0.006092890177672406,2
3007,33.0,Phages,0.006092890177672406,2
3008,33.0,VMR,0.006092890177672406,2
3009,33.0,Cells,0.006092890177672406,3
3010,33.0,Phages,0.006092890177672406,3
3011,33.0,VMR,0.006092890177672406,3
3012,33.0,Cells,0.006092890177672406,4
3013,33.0,Phages,0.006092890177672406,4
3014,33.0,VMR,0.006092890177672406,4
3015,33.0,Cells,0.006092890177672406,5
3016,33.0,Phages,0.006092890177672406,5
3017,33.0,VMR,0.006092890177672406,5
3018,33.0,Cells,0.006092890177672406,6
3019,33.0,Phages,0.006092890177672406,6
3020,33.0,VMR,0.006092890177672406,6
3021,33.0,Cells,0.005962616796508794,7
3022,33.0,Phages,0.006092890177672406,7
3023,33.0,VMR,0.006092890177672406,7
3024,33.0,Cells,0.006092890177672406,8
3025,33.0,Phages,0.005962616796508794,8
3026,33.0,VMR,0.006092890177672406,8
3027,33.0,Cells,0.006092890177672406,9
3028,33.0,Phages,0.006092890177672406,9
3029,33.0,VMR,0.006092890177672406,9
3030,33.0,Cells,0.006092890177672406,10
3031,33.0,Phages,0.006092890177672406,10
