,Time,Concentration,Bioagent,Type,Sampling
17545,0.4,0.04131187590922993,PFU,wt,1
17546,0.41000000000000003,0.042445106726021045,PFU,wt,1
17547,0.42,0.04358355341238485,PFU,wt,1
17548,0.43,0.04472723966014386,PFU,wt,1
17549,0.44,0.045876189264544585,PFU,wt,1
17550,0.45,0.04703042612467027,PFU,wt,1
17551,0.46,0.04818997424385476,PFU,wt,1
17552,0.47000000000000003,0.04935485773009769,PFU,wt,1
17553,0.48,0.050525100796481044,PFU,wt,1
17554,0.49,0.05170072776158683,PFU,wt,1
17555,0.5,0.05288176304991622,PFU,wt,1
17556,0.51,0.054068231192309815,PFU,wt,1
17557,0.52,0.0552601568263693,PFU,wt,1
17558,0.53,0.05645756469688034,PFU,wt,1
17559,0.54,0.05766047965623675,PFU,wt,1
17560,0.55,0.05886892666486601,PFU,wt,1
17561,0.56,0.06008293079165594,PFU,wt,1
17562,0.5700000000000001,0.06130251721438278,PFU,wt,1
17563,0.58,0.06252771122014052,PFU,wt,1
17564,0.59,0.06375853820577147,PFU,wt,1
17565,0.6,0.06499502367829814,PFU,wt,1
17566,0.61,0.06623719325535644,PFU,wt,1
17567,0.62,0.06748507266563007,PFU,wt,1
17568,0.63,0.06873868774928632,PFU,wt,1
17569,0.64,0.06999806445841301,PFU,wt,1
17570,0.65,0.07126322885745683,PFU,wt,1
17571,0.66,0.07253420712366285,PFU,wt,1
17572,0.67,0.07381102554751545,PFU,wt,1
17573,0.68,0.07509371053318038,PFU,wt,1
17574,0.6900000000000001,0.0763822885989482,PFU,wt,1
17575,0.7000000000000001,0.07767678637767894,PFU,wt,1
17576,0.71,0.07897723061724807,PFU,wt,1
17577,0.72,0.08028364818099376,PFU,wt,1
17578,0.73,0.08159606604816537,PFU,wt,1
17579,0.74,0.08291451131437318,PFU,wt,1
17580,0.75,0.08423901119203951,PFU,wt,1
17581,0.76,0.08556959301085107,PFU,wt,1
17582,0.77,0.08690628421821248,PFU,wt,1
17583,0.78,0.08824911237970118,PFU,wt,1
17584,0.79,0.08959810517952355,PFU,wt,1
17585,0.8,0.09095329042097235,PFU,wt,1
17586,0.81,0.09231469602688529,PFU,wt,1
17587,0.8200000000000001,0.09368235004010507,PFU,wt,1
17588,0.8300000000000001,0.09505628062394049,PFU,wt,1
17589,0.84,0.09643651606262894,PFU,wt,1
17590,0.85,0.09782308476180011,PFU,wt,1
17591,0.86,0.09921601524894091,PFU,wt,1
17592,0.87,0.10061533617386174,PFU,wt,1
17593,0.88,0.1020210763091639,PFU,wt,1
17594,0.89,0.10343326455070843,PFU,wt,1
17595,0.9,0.10485192991808595,PFU,wt,1
17596,0.91,0.10627710155508795,PFU,wt,1
17597,0.92,0.10770880873017924,PFU,wt,1
17598,0.93,0.10914708083697167,PFU,wt,1
17599,0.9400000000000001,0.11059194739469903,PFU,wt,1
17600,0.9500000000000001,0.11204343804869331,PFU,wt,1
17601,0.96,0.11350158257086201,PFU,wt,1
17602,0.97,0.11496641086016694,PFU,wt,1
17603,0.98,0.11643795294310395,PFU,wt,1
17604,0.99,0.11791623897418413,PFU,wt,1
17605,1.0,0.1194012992364161,PFU,wt,1
17606,1.01,0.1208931641417896,PFU,wt,1
17607,1.02,0.12239186423176025,PFU,wt,1
17608,1.03,0.12389743017773552,PFU,wt,1
17609,1.04,0.12540989278156195,PFU,wt,1
17610,1.05,0.12692928297601358,PFU,wt,1
17611,1.06,0.1284556318252815,PFU,wt,1
17612,1.07,0.12998897052546474,PFU,wt,1
17613,1.08,0.13152933040506226,PFU,wt,1
17614,1.09,0.13307674292546617,PFU,wt,1
17615,1.1,0.13463123968145613,PFU,wt,1
17616,1.11,0.13619285240169496,PFU,wt,1
17617,1.12,0.1377616129492254,PFU,wt,1
17618,1.1300000000000001,0.13933755332196804,PFU,wt,1
17619,1.1400000000000001,0.14092070565322062,PFU,wt,1
17620,1.1500000000000001,0.14251110221215813,PFU,wt,1
17621,1.16,0.14410877540433434,PFU,wt,1
17622,1.17,0.14571375777218462,PFU,wt,1
17623,1.18,0.14732608199552952,PFU,wt,1
17624,1.19,0.14894578089207985,PFU,wt,1
17625,1.2,0.15057288741794278,PFU,wt,1
17626,1.21,0.15220743466812903,PFU,wt,1
17627,1.22,0.1538494558770614,PFU,wt,1
17628,1.23,0.15549898441908416,PFU,wt,1
17629,1.24,0.15715605380897388,PFU,wt,1
17630,1.25,0.15882069770245105,PFU,wt,1
17631,1.26,0.16049294989669322,PFU,wt,1
17632,1.27,0.1621728443308488,PFU,wt,1
17633,1.28,0.16386041508655233,PFU,wt,1
17634,1.29,0.16555569638844084,PFU,wt,1
17635,1.3,0.167258722604671,PFU,wt,1
17636,1.31,0.16896952824743766,PFU,wt,1
17637,1.32,0.17068814797349352,PFU,wt,1
17638,1.33,0.1724146165846695,PFU,wt,1
17639,1.34,0.17414896902839672,PFU,wt,1
17640,1.35,0.17589124039822907,PFU,wt,1
17641,1.36,0.17764146593436708,PFU,wt,1
17642,1.37,0.17939968102418302,PFU,wt,1
17643,1.3800000000000001,0.1811659212027466,PFU,wt,1
17644,1.3900000000000001,0.18294022215335212,PFU,wt,1
17645,1.4000000000000001,0.1847226197080464,PFU,wt,1
17646,1.41,0.18651314984815803,PFU,wt,1
17647,1.42,0.1883118487048274,PFU,wt,1
17648,1.43,0.1901187525595377,PFU,wt,1
17649,1.44,0.19193389784464726,PFU,wt,1
17650,1.45,0.1937573211439225,PFU,wt,1
17651,1.46,0.1955890591930722,PFU,wt,1
17652,1.47,0.19742914888028265,PFU,wt,1
17653,1.48,0.19927762724675366,PFU,wt,1
17654,1.49,0.20113453148723576,PFU,wt,1
17655,1.5,0.20299989895056816,PFU,wt,1
17656,1.51,0.20487376714021782,PFU,wt,1
17657,1.52,0.20675617371481952,PFU,wt,1
17658,1.53,0.20864715648871654,PFU,wt,1
17659,1.54,0.21054675343250281,PFU,wt,1
17660,1.55,0.21245500267356549,PFU,wt,1
17661,1.56,0.21437194249662864,PFU,wt,1
17662,1.57,0.2162976113442981,PFU,wt,1
17663,1.58,0.21823204781760666,PFU,wt,1
17664,1.59,0.22017529067656075,PFU,wt,1
17665,1.6,0.22212737884068756,PFU,wt,1
17666,1.61,0.22408835138958327,PFU,wt,1
17667,1.62,0.2260582475634621,PFU,wt,1
17668,1.6300000000000001,0.22803710676370614,PFU,wt,1
17669,1.6400000000000001,0.23002496855341617,PFU,wt,1
17670,1.6500000000000001,0.23202187265796315,PFU,wt,1
17671,1.6600000000000001,0.23402785896554065,PFU,wt,1
17672,1.67,0.23604296752771806,PFU,wt,1
17673,1.68,0.23806723855999473,PFU,wt,1
17674,1.69,0.24010071244235454,PFU,wt,1
17675,1.7,0.2421434297198217,PFU,wt,1
17676,1.71,0.24419543110301714,PFU,wt,1
17677,1.72,0.24625675746871556,PFU,wt,1
17678,1.73,0.24832744986040334,PFU,wt,1
17679,1.74,0.25040754948883726,PFU,wt,1
17680,1.75,0.2524970977326038,PFU,wt,1
17681,1.76,0.2545961361386793,PFU,wt,1
17682,1.77,0.25670470642299076,PFU,wt,1
17683,1.78,0.25882285047097725,PFU,wt,1
17684,1.79,0.26095061033815226,PFU,wt,1
17685,1.8,0.2630880282506664,PFU,wt,1
17686,1.81,0.2652351466058711,PFU,wt,1
17687,1.82,0.26739200797288265,PFU,wt,1
17688,1.83,0.26955865509314697,PFU,wt,1
17689,1.84,0.27173513088100526,PFU,wt,1
17690,1.85,0.2739214784242599,PFU,wt,1
17691,1.86,0.27611774098474107,PFU,wt,1
17692,1.87,0.2783239619988741,PFU,wt,1
17693,1.8800000000000001,0.2805401850782472,PFU,wt,1
17694,1.8900000000000001,0.2827664540101799,PFU,wt,1
17695,1.9000000000000001,0.28500281275829187,PFU,wt,1
17696,1.9100000000000001,0.28724930546307237,PFU,wt,1
17697,1.92,0.2895059764424503,PFU,wt,1
17698,1.93,0.29177287019236486,PFU,wt,1
17699,1.94,0.29405003138733593,PFU,wt,1
17700,1.95,0.29633750488103605,PFU,wt,1
17701,1.96,0.2986353357068621,PFU,wt,1
17702,1.97,0.30094356907850783,PFU,wt,1
17703,1.98,0.3032622503905362,PFU,wt,1
17704,1.99,0.30559142521895316,PFU,wt,1
17705,2.0,0.30793113932178073,PFU,wt,1
17706,2.0100000000000002,0.3102814386396313,PFU,wt,1
17707,2.02,0.31264236929628186,PFU,wt,1
17708,2.0300000000000002,0.31501397759924893,PFU,wt,1
17709,2.04,0.31739631004036295,PFU,wt,1
17710,2.05,0.3197894132963446,PFU,wt,1
17711,2.06,0.32219333422937985,PFU,wt,1
17712,2.07,0.3246081198876959,PFU,wt,1
17713,2.08,0.3270338175061378,PFU,wt,1
17714,2.09,0.32947047450674444,PFU,wt,1
17715,2.1,0.33191813849932594,PFU,wt,1
17716,2.11,0.33437685728203986,PFU,wt,1
17717,2.12,0.33684667884196906,PFU,wt,1
17718,2.13,0.33932765135569837,PFU,wt,1
17719,2.14,0.34181982318989285,PFU,wt,1
17720,2.15,0.34432324290187455,PFU,wt,1
17721,2.16,0.34683795924020133,PFU,wt,1
17722,2.17,0.3493640211452438,PFU,wt,1
17723,2.18,0.35190147774976416,PFU,wt,1
17724,2.19,0.35445037837949345,PFU,wt,1
17725,2.2,0.35701077255371055,PFU,wt,1
17726,2.21,0.3595827099858196,PFU,wt,1
17727,2.22,0.3621662405839288,PFU,wt,1
17728,2.23,0.3647614144514279,PFU,wt,1
17729,2.24,0.36736828188756726,PFU,wt,1
17730,2.25,0.36998689338803514,PFU,wt,1
17731,2.2600000000000002,0.3726172996455364,PFU,wt,1
17732,2.27,0.37525955155036994,PFU,wt,1
17733,2.2800000000000002,0.3779137001910072,PFU,wt,1
17734,2.29,0.38057979685466903,PFU,wt,1
17735,2.3000000000000003,0.3832578930279044,PFU,wt,1
17736,2.31,0.3859480403971668,PFU,wt,1
17737,2.32,0.38865029084939223,PFU,wt,1
17738,2.33,0.3913646964725761,PFU,wt,1
17739,2.34,0.3940913095563494,PFU,wt,1
17740,2.35,0.3968301825925565,PFU,wt,1
17741,2.36,0.3995813682758298,PFU,wt,1
17742,2.37,0.4023449195041674,PFU,wt,1
17743,2.38,0.40512088937950735,PFU,wt,1
17744,2.39,0.4079093312083042,PFU,wt,1
17745,2.4,0.4107102985021025,PFU,wt,1
17746,2.41,0.41352384497811284,PFU,wt,1
17747,2.42,0.41635002455978487,PFU,wt,1
17748,2.43,0.4191888913773815,PFU,wt,1
17749,2.44,0.42204049976855196,PFU,wt,1
17750,2.45,0.42490490427890476,PFU,wt,1
17751,2.46,0.4277821596625792,PFU,wt,1
17752,2.47,0.4306723208828182,PFU,wt,1
17753,2.48,0.4335754431125383,PFU,wt,1
17754,2.49,0.4364915817349008,PFU,wt,1
17755,2.5,0.4394207923438814,PFU,wt,1
17756,2.5100000000000002,0.4423631307448397,PFU,wt,1
17757,2.52,0.44531865295508716,PFU,wt,1
17758,2.5300000000000002,0.44828741520445614,PFU,wt,1
17759,2.54,0.45126947393586564,PFU,wt,1
17760,2.5500000000000003,0.4542648858058891,PFU,wt,1
17761,2.56,0.45727370768531866,PFU,wt,1
17762,2.57,0.4602959966597313,PFU,wt,1
17763,2.58,0.4633318100300522,PFU,wt,1
17764,2.59,0.46638120531311733,PFU,wt,1
17765,2.6,0.4694442402422371,PFU,wt,1
17766,2.61,0.47252097276775606,PFU,wt,1
17767,2.62,0.47561146105761487,PFU,wt,1
17768,2.63,0.47871576349790823,PFU,wt,1
17769,2.64,0.4818339386934447,PFU,wt,1
17770,2.65,0.48496604546830263,PFU,wt,1
17771,2.66,0.48811214286638793,PFU,wt,1
17772,2.67,0.49127229015198787,PFU,wt,1
17773,2.68,0.49444654681032646,PFU,wt,1
17774,2.69,0.4976349725481163,PFU,wt,1
17775,2.7,0.5008376272941111,PFU,wt,1
17776,2.71,0.5040545711996556,PFU,wt,1
17777,2.72,0.5072858646392356,PFU,wt,1
17778,2.73,0.5105315682110253,PFU,wt,1
